acks,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
all,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,863,2.468364107843476,-4.570506788546848,64.75688637052518,-91.692498450093,-20.415918425538415,14.72240402266034,1229.6071984772452
all,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,863,9.085230343734084,7.273351485168243,14.94797137115156,-49.46399040078934,-0.5051743443170604,16.753917260815413,306.7734046208456
all,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,863,31.74276583936565,26.3253538608484,31.704103402663744,-11.429489037452331,17.80445761169333,38.08763875289627,213.72195109853317
all,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,863,2.1784115690430523,0.5954744014677469,3.592676913702297,-20.636673150816872,0.47320037109083163,1.9785705787428427,14.874383452644496
all,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,862,-3.4194646972277782,-4.707918407392491,20.584892683203158,-68.66848887153456,-17.40423452103501,10.22962621195725,69.88643454386623
all,tls,broker_cpu_percent_mean,Broker CPU mean %,862,-17.63664210981147,-22.246923812541283,27.62175708802115,-83.52359766109423,-36.44016910869662,0.23811670551772465,62.83531761255992
all,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,352,576.4473372668344,-31.63010943290183,8303.04474980739,-100.0,-74.36853290207124,-3.7812242894068993,150500.0
all,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,352,576.3503574448828,-31.67847578872965,8303.051653364113,-100.0,-74.36853290207124,-4.16855296230067,150500.0
all,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,862,3.135015810884245,-0.1759109218377486,26.60259782520744,-78.39232217441595,-3.8975427221275307,3.720518551625353,202.11509699310227
all,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,862,3.2761786459674473,-0.1888101505683202,27.16092958539614,-78.39232217441597,-3.9191799920473174,3.7078500696288437,202.1150969931022
all,tls,broker_memory_used_percent_mean,Broker memory %,862,-0.27337850361732874,0.35003529218194934,2.8766122781313417,-10.834302127410684,-1.0736977745826224,1.5301915432839779,4.903593074888989
all,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,862,1.5948820944198583,0.6471861338899886,2.3302049568072976,-18.42776514719073,0.6009837380451408,1.4843432079337058,10.34116862936351
all,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,862,1.7309874277213724,0.647365827909226,5.730515740546477,-32.91868518812351,0.6009837380451423,1.4852416305028764,151.43909118640508
all,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,862,1.6695935368540926,0.8158005187103914,2.4545210651055878,-19.063767502875233,0.744579234369532,1.4842518304619121,11.466065389651824
all,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,862,1.7715282450750287,0.816086595141678,4.3197155957558495,-32.92673948151973,0.7451196576329646,1.4843494311995258,102.34058124281191
all,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,762.537304075327,275.64317500667664,1217.8135174093509,-69.14593196047119,79.09891066242174,963.8321109216342,11501.852695520007
all,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,596.5425230801288,116.77637270371969,975.4541583316358,-82.51558335883902,78.5534680003227,605.7588700927873,5986.904761904762
all,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,180.1162192500418,101.1522866015411,199.36501274315083,-76.95011913597125,57.212958222341754,224.290115868908,1013.3808453066056
all,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,79.24379488324843,82.73741244523943,35.078087536278595,-78.20915542598257,63.951520163829116,99.41835905152995,186.2363315696649
all,tls,max_latency_ms,Maximum latency ms,864,77.53857185480781,79.34057235405962,34.694478511805556,-78.47660139395951,64.12751780544524,97.131365507302,189.76377952755905
all,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,796.0703285123207,474.0055227102288,957.4493787043355,-20.869041144217896,149.72790326207735,1046.6061154682554,6885.007100831811
all,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,928.2601486134462,534.7871133914603,1086.3992430605913,-20.869041144217896,170.5686588801646,1225.2272736130162,5955.284491818045
all,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,10.468956456587277,3.7196685177142896,13.96316473933799,-24.07268572643079,0.003998914483387649,18.074067582493026,55.07224441912849
all,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,10.795845767515837,4.066027307172627,14.103853923475356,-24.07268572643079,-0.001990870188130262,18.49109247496884,51.10625567875585
all,tls,throughput_mb_per_sec,Throughput MB/s,864,10.662559765759907,3.8756836470580422,14.022994666600656,-24.05693950177935,0.0,18.421488226107527,51.488833746898266
all,tls,throughput_records_per_sec,Throughput records/s,864,10.663145621352324,3.8750324353953376,14.020175482404934,-24.07268572643079,0.0,18.44547749338057,51.34667555518689
