producer_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
12,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,575,3.0306699200716474,-0.09974363924415512,32.57015229137917,-69.5410367589454,-5.680048759358986,4.317747592443681,297.19367826452736
12,mtls,broker_memory_used_percent_mean,Broker memory %,575,-0.6931879390233106,-0.39847043186992626,2.3675964508638607,-12.43321967883978,-2.782571837071097,1.0248213710908423,4.8151440952339915
12,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,575,2.220177444016037,0.6657192752974396,4.983379974193446,-0.9019339325556821,0.6167043018566363,1.4918535376988422,101.64008590671949
12,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,575,2.2201774440160373,0.6657192752974469,4.983379974193446,-0.9019339325556766,0.6167043018566408,1.4918535376988435,101.64008590671949
12,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,575,2.3820699045203884,0.8848351184197945,5.018194116865307,-0.4353950053867189,0.7737478232772516,1.5614060210633112,102.0298416613603
12,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,575,2.3820699045203892,0.88483511841978,5.018194116865308,-0.4353950053867189,0.7737478232772561,1.5614060210633125,102.0298416613603
12,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,576,461.68941114972847,104.38016106150863,673.4458994452103,-58.78039603271405,74.35876831624262,637.3570423426903,3620.836316982938
12,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,576,89.5532367289503,87.73016863871749,24.267366934805466,-50.45330895568089,77.12869615011961,98.94658376662605,212.95469210622878
12,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,576,268.674498414966,134.7179649675723,247.80415797154205,40.8089468779124,93.82980147541292,457.7895785395235,1144.914681534044
12,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,576,97.02737351158781,92.50833946771066,27.034907835292586,40.09717544316081,81.68368954700263,103.57424630683266,212.95469210622878
12,mtls,max_latency_ms,Maximum latency ms,576,95.42685540285873,87.84266284852981,30.464712191350817,39.39434724091521,77.6922838514331,100.29649327528394,212.52548791144773
12,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,576,1163.9239797187413,919.2222894772292,1080.202205224741,23.514533760282667,402.43719433298,1565.9212760740556,6643.9754358720975
12,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,576,1445.4978138185559,1105.5063171357167,1310.859173336508,19.67157965058367,551.6961947031638,1993.7647896321405,9135.841546626232
12,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,576,15.81267594955411,7.929721613444643,17.23359123076278,-1.088339961979712,0.10875621567760171,32.14657591455686,55.70087701314004
12,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,576,16.11300260307407,9.442728015311598,16.832273409429114,-0.4900615048439281,0.020348553057632023,32.7105405338445,53.615550132760944
12,mtls,throughput_mb_per_sec,Throughput MB/s,576,16.046832932227606,8.954275018062143,16.98375386582084,-1.0944135903299603,0.0,33.67368453719659,53.99673735725937
12,mtls,throughput_records_per_sec,Throughput records/s,576,16.04880094958517,8.951181268819958,16.985366579700596,-1.102612999021374,0.028956712863562106,33.641987466578655,53.97574956233706
12,tls,avg_latency_ms,Average latency ms,576,1245.836357140121,1026.9577854593504,1108.3811587526645,32.25010804347731,394.7811014425257,1760.924734803397,6402.808596490125
12,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,576,1.7455848165937944,0.679653611645177,17.277641391752006,-98.5112542775966,-0.21618721707981486,2.479874983962831,386.608782010027
12,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,10,109.49118965697008,-100.0,627.7544743029126,-100.0,-100.0,-100.0,1992.7536231884058
12,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,576,5.411138776764874,-0.3721635817293688,73.58261554308496,-88.03914327917283,-12.670439489442789,12.458562381149651,1393.0702468131271
12,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,576,15.85415372851028,15.941519778827658,16.587917618002614,-59.474340705611475,8.18017009803578,22.861178331582842,306.7734046208456
12,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,576,42.64623490907635,28.22835270912192,50.09694379800015,-12.626930735250031,19.316888412998676,42.3168786836509,215.73394457224836
12,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,576,2.570797307804207,0.6293852589209984,3.8524022517393117,0.322947245976395,0.4665769166223307,1.9908476618147108,13.641536396679735
